Time	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
35.5	-0.002032095	99.8766	1.974955	0	0.001973533	0.03522448	-2.639976E-13	5.201599	-2.557818E-14	15.21911	0	-1.189398E-12	-0.029519	-3.367269E-13	0.029519	-3.367269E-13	1.189398E-12	-3.232547E-15	50.01355	-0.009695739	0	2.006069E-05	3.896153E-05	9.316953E-20	1.644581E-05	4.061979E-05	15.44312	4.382274E-05	0	-0.0009238719	-0.001790293	-4.2907E-18	-0.0007577589	-0.001866679	4.50104E-14	9.768844	0.8875107	50.01355	35.5	-1	0	1.245991E-13	-1	-1.175555	18.75522	-13.01469	0.5905021	-65.78922	2.488422	-1.245991E-13	-1	-1
35.6	-0.0005457095	95.94196	1.110869	-7.275957E-09	0.008216381	0.03564348	-2.863164E-14	5.396606	-1.618407E-13	15.35232	0	-1.584139E-12	0.08112179	-1.063154E-12	-0.08112179	-1.063154E-12	1.584139E-12	-1.127755E-15	50.01405	-0.01008293	0	-5.546957E-05	-0.0001070714	-3.250038E-19	-4.515368E-05	-0.0001118137	15.41846	0.0001205868	0	-0.000372529	-0.0007034395	-2.139246E-18	-0.0003047196	-0.0007353578	4.87835E-15	9.766212	0.9218906	50.01405	35.6	-1	0	-1.643952E-13	-1	-1.17048	18.22038	-12.24226	0.5738438	-61.86505	2.560181	1.643952E-13	-1	-1
35.7	-0.00162117	87.17839	-0.9495289	0	0.002710369	0.03505412	3.923021E-13	5.856812	8.475444E-14	15.82454	0	2.894273E-13	0.05768492	4.864275E-13	-0.05768492	4.864275E-13	-2.894273E-13	1.070268E-15	50.0152	-0.01100311	0	-4.005432E-05	-7.569691E-05	3.31905E-19	-3.212093E-05	-7.938902E-05	15.38574	8.564094E-05	5.684342E-11	0.0005364417	0.001024266	5.684341E-11	0.0004291228	0.001073659	5.677659E-11	9.759221	1.002112	50.0152	35.7	-1	0	4.822619E-13	-1	-1.171496	18.77748	-13.05045	0.5922648	-65.85173	2.480716	-4.822619E-13	-1	-1
35.8	-0.0003983934	85.43649	-1.333316	-1.27693E-06	0.009150672	0.03562641	5.511724E-13	5.944397	1.797046E-13	15.9557	0	4.023616E-12	-0.02158152	2.247983E-12	0.02158152	2.247983E-12	-4.023616E-12	1.462226E-15	50.01542	-0.01117936	-1.421085E-14	1.503527E-05	2.832024E-05	-1.421106E-14	1.202149E-05	2.972506E-05	15.38631	3.206393E-05	-7.105427E-12	0.0004023313	0.0007589696	-7.105433E-12	0.0003215665	0.0007965553	-7.199295E-12	9.757572	1.016753	50.01542	35.8	-1	0	-6.327361E-14	-1	-1.173446	18.14859	-12.21415	0.5722215	-61.65411	2.566372	6.327361E-14	-1	-1
35.9	-0.001658607	90.56177	-0.2193544	1.346052E-06	0.002663548	0.03513031	-1.835863E-13	5.692169	-2.67165E-14	15.72477	0	5.338423E-13	-0.05969454	5.301948E-14	0.05969454	5.301948E-14	-5.338423E-13	-3.388849E-15	50.01479	-0.01067281	-5.684342E-14	4.124269E-05	7.856204E-05	-5.684328E-14	3.324727E-05	8.226526E-05	15.40908	8.872966E-05	0	0.0001005828	0.0001994158	3.503079E-19	8.030811E-05	0.0002084087	3.127843E-14	9.761708	0.9731992	50.01479	35.9	-1	0	-5.929469E-13	-1	-1.173341	18.752	-13.02884	0.5912358	-65.76772	2.484728	5.929469E-13	-1	-1
36	-0.0005534256	96.50449	1.13572	1.440639E-06	0.008537852	0.03575768	1.058514E-12	5.389038	-1.176051E-13	15.40861	0	1.212547E-11	-0.03463989	2.309609E-13	0.03463989	2.309609E-13	-1.212547E-11	-2.248192E-15	50.01403	-0.01006787	1.421085E-14	2.368167E-05	4.57209E-05	1.421059E-14	1.928299E-05	4.774294E-05	15.42962	5.149002E-05	7.105427E-12	-0.0003743916	-0.0007172056	7.105431E-12	-0.0003053785	-0.0007491976	6.924997E-12	9.766334	0.9205843	50.01403	36	-1	0	-5.040119E-13	-1	-1.17455	18.14309	-12.18457	0.5714948	-61.56436	2.570693	5.040119E-13	-1	-1
36.1	-0.001734832	97.36112	1.309988	0	0.00240866	0.03519032	1.132888E-12	5.349823	5.821834E-14	15.34127	0	6.200794E-12	0.01602249	5.803523E-13	-0.01602249	5.803523E-13	-6.200794E-12	-2.187828E-15	50.01393	-0.009989902	5.684342E-14	-1.094118E-05	-2.114853E-05	5.684362E-14	-8.921705E-06	-2.207652E-05	15.42784	2.381113E-05	5.684342E-11	-0.0002291053	-0.0004413596	5.684342E-11	-0.0001869566	-0.0004607979	5.66503E-11	9.767081	0.9141882	50.01393	36.1	-1	0	4.196733E-13	-1	-1.174205	18.75059	-13.00914	0.59057	-65.73734	2.487523	-4.196733E-13	-1	-1
36.2	-0.0006841564	93.82411	0.5796803	0	0.008259549	0.03566137	5.600112E-13	5.514587	5.350613E-15	15.49309	0	4.271819E-12	0.03927626	4.120423E-13	-0.03927626	4.120423E-13	-4.271819E-12	-2.952441E-15	50.01434	-0.01031792	0	-2.696365E-05	-5.169053E-05	2.185996E-19	-2.187145E-05	-5.404247E-05	15.41344	5.830051E-05	0	-0.0001061708	-0.0002023153	8.617782E-19	-8.623709E-05	-0.0002115818	-9.543871E-14	9.764512	0.9425194	50.01434	36.2	-1	0	-6.593769E-14	-1	-1.171987	18.18448	-12.22178	0.5731154	-61.7182	2.563974	6.593769E-14	-1	-1
36.3	-0.00147966	89.6255	-0.3844537	-7.275957E-09	0.002923511	0.03511194	7.725265E-13	5.729614	8.069438E-14	15.71442	0	6.377115E-12	0.02714201	6.394843E-13	-0.02714201	6.394843E-13	-6.377115E-12	-1.806305E-16	50.01488	-0.01074789	0	-1.876801E-05	-3.572086E-05	2.54013E-19	-1.510809E-05	-3.741609E-05	15.39828	4.035119E-05	0	0.0002402812	0.0004620451	-3.252346E-18	0.0001929529	0.000483725	-1.31612E-13	9.761184	0.9798566	50.01488	36.3	-1	0	-8.73173E-13	-1	-1.172343	18.75196	-13.01488	0.5911106	-65.71102	2.485002	8.73173E-13	-1	-1
36.4	-0.0006522855	88.71404	-0.5851062	3.637979E-09	0.008524665	0.03565666	-1.211018E-13	5.774811	-6.078925E-14	15.77951	0	2.501787E-12	-0.008980323	-1.575276E-12	0.008980323	-1.575276E-12	-2.501787E-12	-1.765425E-15	50.01499	-0.01083852	2.842171E-14	6.221235E-06	1.178443E-05	2.842173E-14	5.003925E-06	1.23506E-05	15.39817	1.332579E-05	4.263256E-11	0.0001881271	0.0003487148	4.263256E-11	0.0001520851	0.0003658742	4.265319E-11	9.760366	0.9874378	50.01499	36.4	-1	0	3.960784E-13	-1	-1.173016	18.1488	-12.1991	0.5723603	-61.56396	2.567483	-3.960784E-13	-1	-1
36.5	-0.001439032	90.75051	-0.144192	0	0.003016213	0.03514174	-1.252274E-12	5.675629	-1.465101E-13	15.68804	0	-8.962907E-12	-0.02278004	-1.348251E-12	0.02278004	-1.348251E-12	8.962907E-12	-4.609408E-15	50.01474	-0.01063973	-1.136868E-13	1.57319E-05	2.997944E-05	-1.136865E-13	1.268992E-05	3.13883E-05	15.40697	3.385645E-05	-2.842171E-11	7.264315E-05	0.0001307762	-2.842171E-11	5.935375E-05	0.0001373193	-2.820835E-11	9.761969	0.9703103	50.01474	36.5	-1	0	2.106646E-13	-1	-1.172862	18.73466	-12.99768	0.5905325	-65.62781	2.487196	-2.106646E-13	-1	-1
36.6	-0.0007427277	98.55772	1.281361	-7.275957E-09	0.008310388	0.03580105	-6.421522E-13	5.412598	-8.172703E-14	15.48177	0	-3.790438E-12	-0.1299459	-1.274168E-12	0.1299459	-1.274168E-12	3.790438E-12	-3.458575E-15	50.01409	-0.01011473	0	8.896738E-05	0.0001715135	1.055997E-18	7.239228E-05	0.0001791408	15.43592	0.0001932151	-1.421085E-11	0.001860782	0.003627734	-1.421083E-11	0.001510291	0.003787081	-1.410137E-11	9.76777	0.9291385	50.01409	36.6	-1	0	-1.476132E-12	-1	-1.176485	18.12308	-12.17263	0.5709115	-61.49897	2.574071	1.476132E-12	-1	-0.7170386
36.7	-0.001914216	118.2954	5.978683	0	0.00174998	0.03549155	-1.805688E-13	4.287598	-2.198127E-14	14.37878	0	2.951547E-12	-0.1610027	3.347845E-13	0.1610027	3.347845E-13	-2.951547E-12	-5.186146E-15	50.01124	-0.007903561	5.684342E-14	0.0001060553	0.0002143474	5.684378E-14	8.973321E-05	0.0002216765	15.52015	0.0002391496	2.842171E-11	-0.000776723	-0.001498032	2.84217E-11	-0.0006625517	-0.00155191	2.845254E-11	9.781883	0.7318738	50.01124	36.7	-1	0	5.183971E-13	-1	-1.181521	18.69563	-12.91268	0.58644	-65.51685	2.504564	-5.183971E-13	-1	-0.7261391
36.8	-0.001338242	126.965	7.989517	0	0.006351902	0.03599446	-1.810461E-12	3.73822	1.217618E-14	13.79545	0	-1.350383E-11	-0.101521	4.816433E-13	0.101521	4.816433E-13	1.350383E-11	-5.440446E-15	50.00983	-0.006844193	-5.684342E-14	6.555393E-05	0.0001359326	-5.684166E-14	5.655193E-05	0.0001399173	15.5516	0.0001509138	-2.842171E-11	7.078051E-05	0.0001824228	-2.842171E-11	5.873632E-05	0.0001866494	-2.811238E-11	9.789186	0.6397787	50.00983	36.8	-1	0	2.666609E-13	-1	-1.180333	18.27925	-12.27967	0.5725247	-62.39806	2.567015	-2.666609E-13	-1	-0.467618
36.9	-0.002040792	133.8955	10.11541	0	0.0005970031	0.03568789	-5.845848E-13	2.826447	-4.116715E-14	12.92977	0	-1.314322E-11	-0.1794156	-2.52337E-13	0.1794156	-2.52337E-13	1.314322E-11	-2.333452E-15	50.00747	-0.005115971	0	0.0001120679	0.0002415981	1.194067E-18	0.0001000181	0.0002468304	15.61755	0.0002663247	2.842171E-11	-0.0004898756	-0.0009699724	2.84217E-11	-0.0004414493	-0.0009929487	2.852167E-11	9.797625	0.4827483	50.00747	36.9	-1	0	-8.95883E-14	-1	-1.187763	18.72464	-12.87254	0.5840108	-65.68662	2.515083	8.95883E-14	-1	-0.2766852
37	-0.001616263	135.7992	11.12696	0	0.004643941	0.03616434	-9.069063E-13	2.05484	-1.41001E-15	12.12122	0	-4.390431E-12	-0.1155844	2.956855E-13	0.1155844	2.956855E-13	4.390431E-12	-4.885083E-15	50.00546	-0.003682852	-5.684342E-14	7.006153E-05	0.0001565274	-5.68424E-14	6.440403E-05	0.0001589389	15.65784	0.0001714918	-5.684342E-11	0.0003203749	0.0007636845	-5.684341E-11	0.0002927862	0.0007746808	-5.668823E-11	9.803985	0.3525229	50.00546	37	-1	0	4.017541E-13	-1	-1.187708	18.40641	-12.37128	0.5729149	-63.25773	2.565471	-4.017541E-13	-1	0.09004796
37.1	-0.001811721	131.4478	11.46154	0	-0.0004272386	0.03577555	2.188216E-13	1.103851	-2.671363E-14	11.21151	0	4.852191E-12	-0.1823176	9.418871E-14	0.1823176	9.418871E-14	-4.852191E-12	-3.58428E-15	50.00295	-0.001954034	0	0.000106439	0.0002489844	-2.720264E-19	0.0001016227	0.0002509887	15.71775	0.0002707813	2.842171E-11	-0.000545755	-0.001171837	2.842171E-11	-0.0005230788	-0.001182133	2.838425E-11	9.807657	0.1878027	50.00295	37.1	-1	0	3.357707E-13	-1	-1.192914	18.77971	-12.85251	0.5823585	-65.96391	2.522494	-3.357707E-13	-1	-0.01622856
37.2	-0.001682993	126.6145	11.3336	-1.455191E-08	0.002874841	0.036206	-1.222035E-13	0.3263855	-1.261222E-14	10.40561	0	1.171758E-12	-0.1330709	1.2008E-13	0.1330709	1.2008E-13	-1.171758E-12	-1.796907E-15	50.00087	-0.0005718172	0	7.520244E-05	0.000182745	1.983995E-19	7.416019E-05	0.0001831705	15.75346	0.0001976137	0	-0.0002477318	-0.0005408655	-6.408533E-19	-0.0002446467	-0.000542268	2.092231E-14	9.809596	0.05534124	50.00087	37.2	-1	0	-5.772276E-13	-1	-1.194446	18.5638	-12.50328	0.5743253	-64.32104	2.559121	5.772276E-13	-1	0.3416443
37.3	-0.001544391	121.6582	11.20452	0	-0.001047387	0.03575372	5.45354E-13	-0.06668998	-7.027846E-14	9.885729	0	2.912855E-12	0.08419957	-2.315657E-13	-0.08419957	-2.315657E-13	-2.912855E-12	-3.646476E-15	49.99982	0.000116244	5.684342E-14	-4.673377E-05	-0.000115952	5.684372E-14	-4.68687E-05	-0.0001158975	15.75275	0.0001250156	2.842171E-11	-0.001534819	-0.003787922	2.842172E-11	-0.001539227	-0.003786132	2.832834E-11	9.808455	-0.01520457	49.99982	37.3	-1	0	-1.042042E-12	-1	-1.194938	18.8446	-12.86255	0.5821947	-66.26219	2.523648	1.042042E-12	-1	-0.07633933
37.4	-0.00184554	128.4948	11.34302	0	0.002612672	0.03613399	5.140809E-13	0.3002014	-3.268762E-14	10.32895	0	3.53257E-12	-0.05262014	-2.083954E-13	0.05262014	-2.083954E-13	-3.53257E-12	3.819748E-18	50.0008	-0.0005257875	0	2.969056E-05	7.226272E-05	-2.217685E-19	2.931153E-05	7.241729E-05	15.74659	7.812445E-05	-2.842171E-11	0.001449138	0.003529014	-2.842172E-11	0.001430628	0.003536558	-2.850974E-11	9.811296	0.05493648	50.0008	37.4	-1	0	-1.102203E-13	-1	-1.193395	18.60006	-12.54958	0.5756309	-64.5386	2.553272	1.102203E-13	-1	0.3062439
37.5	-0.001381234	122.2261	11.22072	-1.833541E-06	-0.0008118729	0.03577551	8.113332E-13	-0.04712063	-6.015247E-14	9.941633	0	7.389618E-12	0.0226042	-6.397383E-15	-0.0226042	-6.397383E-15	-7.389618E-12	1.350218E-15	49.99987	8.2165E-05	0	-1.256168E-05	-3.112853E-05	1.455607E-19	-1.258727E-05	-3.111818E-05	15.75753	3.356756E-05	-2.842171E-11	-0.001287088	-0.003187684	-2.842169E-11	-0.001289709	-0.003186624	-2.856061E-11	9.808707	-0.01125447	49.99987	37.5	-1	0	-7.999349E-13	-1	-1.194783	18.83065	-12.8472	0.5818431	-66.17407	2.524991	7.999349E-13	-1	-0.04971097
37.6	-0.002028118	128.2574	11.52743	-1.455191E-08	0.002627323	0.03600595	1.561647E-12	0.7021179	6.800213E-14	10.55508	0	3.699161E-12	0.2508786	2.658856E-13	-0.2508786	2.658856E-13	-3.699161E-12	-1.706749E-15	50.00188	-0.001236334	5.684342E-14	-0.0001437627	-0.0003435723	5.684763E-14	-0.0001395418	-0.0003453082	15.69838	0.0003724375	2.842171E-11	-0.0008735805	-0.001884531	2.842173E-11	-0.000850422	-0.001895094	2.815437E-11	9.808414	0.1183163	50.00188	37.6	-1	0	5.286267E-13	-1	-1.190027	18.62604	-12.58798	0.5774007	-64.62781	2.545775	-5.286267E-13	-1	-0.1338738
37.7	-0.001325375	134.6766	11.36853	0	0.0006183659	0.0356864	5.906756E-13	1.766724	-5.977469E-15	11.71432	0	8.570458E-12	0.0896865	4.340431E-13	-0.0896865	4.340431E-13	-8.570458E-12	-5.055131E-16	50.0047	-0.003154665	-5.684342E-14	-5.370751E-05	-0.0001217965	-5.684292E-14	-4.992694E-05	-0.0001233944	15.65535	0.0001331123	-2.842171E-11	0.0001229346	0.0003017485	-2.842171E-11	0.0001135731	0.0003053952	-2.852279E-11	9.80545	0.3027517	50.0047	37.7	-1	0	-4.387577E-13	-1	-1.186785	18.76379	-12.83418	0.5834039	-65.69604	2.517802	4.387577E-13	-1	-0.1220356
37.8	-0.002272576	134.9047	10.72847	0	0.003916894	0.03590394	5.134806E-14	2.491791	-1.456735E-14	12.37806	0	3.52091E-12	0.1967664	1.530439E-13	-0.1967664	1.530439E-13	-3.52091E-12	-1.426105E-15	50.0066	-0.004491031	5.684342E-14	-0.0001211464	-0.0002657138	5.684345E-14	-0.0001094797	-0.0002707295	15.60287	0.0002920279	0	0.0001136213	0.0003676396	6.06569E-21	9.753038E-05	0.0003722318	-8.783333E-15	9.800822	0.4268726	50.0066	37.8	-1	0	3.496312E-13	-1	-1.183743	18.50408	-12.51053	0.577224	-63.82916	2.546891	-3.496312E-13	-1	-0.4901686
37.9	-0.001112964	130.1961	8.786059	-7.275957E-09	0.002297457	0.03557862	1.01467E-12	3.501099	4.471546E-14	13.43723	0	5.336791E-12	0.1095134	2.106773E-13	-0.1095134	2.106773E-13	-5.336791E-12	-2.002313E-15	50.00922	-0.006391183	0	-7.004291E-05	-0.0001466344	1.193955E-18	-6.095752E-05	-0.0001506381	15.54735	0.0001625043	0	0.001169741	0.002481276	-1.992971E-17	0.001016031	0.002548079	-1.734243E-13	9.792707	0.6016244	50.00922	37.9	-1	0	-1.235316E-12	-1	-1.180574	18.69013	-12.80788	0.5841913	-65.21606	2.513782	1.235316E-12	-1	-0.2525649
38	-0.002153756	118.6405	6.429806	2.452725E-05	0.004998957	0.03571672	6.966476E-13	4.180054	-1.184757E-13	14.07835	0	4.454762E-12	0.183241	-1.326111E-13	-0.183241	-1.326111E-13	-4.454762E-12	2.144537E-15	50.01096	-0.007695079	0	-0.0001200736	-0.0002439548	7.354102E-19	-0.0001019721	-0.0002520581	15.49592	0.0002719037	0	-0.00106357	-0.001734937	7.772233E-18	-0.0009342801	-0.001807847	-1.189527E-13	9.782971	0.7132508	50.01096	38	-1	0	1.481437E-12	-1	-1.177954	18.41823	-12.46761	0.5777913	-63.25288	2.545025	-1.481437E-12	-1	-0.6657114
38.1	-0.0007269395	103.2621	2.757447	0	0.004209064	0.03536156	2.242923E-12	5.080597	1.225739E-13	15.0289	0	1.990485E-11	0.09220381	8.529734E-13	-0.09220381	8.529734E-13	-1.990485E-11	3.543665E-15	50.01325	-0.009456381	0	-6.236508E-05	-0.0001220511	2.26977E-18	-5.131159E-05	-0.0001270944	15.4404	0.0001370616	0	0.0004228204	0.0008524511	-1.535535E-17	0.0003456688	0.0008865456	-3.825327E-13	9.771804	0.86963	50.01325	38.1	-1	0	-7.935947E-13	-1	-1.173805	18.62663	-12.78651	0.5852473	-64.76897	2.508658	7.935947E-13	-1	-0.8404436
38.2	-0.001708406	89.06445	-0.2831453	1.324224E-06	0.005912783	0.03542678	-2.230482E-13	5.7099	-4.91024E-14	15.62998	0	-4.922141E-13	0.1460029	-5.056619E-13	-0.1460029	-5.056619E-13	4.922141E-13	-2.205473E-15	50.01483	-0.01070835	0	-0.0001008436	-0.0001921507	-4.808792E-19	-8.122587E-05	-0.0002012304	15.38906	0.0002170053	0	-0.0002589076	-0.0004480825	-1.213365E-18	-0.0002130425	-0.0004716185	3.799891E-14	9.761114	0.9755421	50.01483	38.2	-1	0	9.971214E-13	-1	-1.171155	18.38199	-12.47599	0.5797924	-62.95282	2.536817	-9.971214E-13	-1	-1
38.3	-0.0004308567	76.83768	-3.265584	-1.246008E-05	0.005878926	0.0351214	7.993334E-13	6.401093	1.427645E-13	16.36309	0	9.442171E-12	0.06779644	6.007472E-13	-0.06779644	6.007472E-13	-9.442171E-12	-1.21825E-15	50.01655	-0.01210344	0	-4.791841E-05	-8.844875E-05	7.471603E-19	-3.775869E-05	-9.323967E-05	15.34249	0.000100595	-7.105427E-12	0.0009853392	0.001967069	-7.105443E-12	0.0007598916	0.00206466	-7.241449E-12	9.749602	1.095763	50.01655	38.3	-1	0	1.12936E-12	-1	-1.168815	18.57127	-12.76718	0.5859228	-64.40449	2.505215	-1.12936E-12	-1	-1
38.4	-0.001386918	79.45625	-2.910448	-3.637979E-09	0.006504267	0.03541659	-1.651827E-12	6.309631	-7.643907E-14	16.36608	0	-1.689417E-11	-0.1068423	-9.560471E-13	0.1068423	-9.560471E-13	1.689417E-11	-5.233823E-15	50.01633	-0.01191762	-5.684342E-14	7.533282E-05	0.0001397973	-5.684152E-14	5.95126E-05	0.0001472297	15.36549	0.0001588028	-2.842171E-11	0.001266599	0.002376386	-2.842168E-11	0.0009977586	0.002501192	-2.814057E-11	9.751575	1.080632	50.01633	38.4	-1	0	1.379873E-12	-1	-1.171052	18.26395	-12.39152	0.5780317	-62.31431	2.545337	-1.379873E-12	-1	-1
38.5	-0.0006967101	96.33225	1.052567	-7.275957E-09	0.005276555	0.03548764	9.795998E-13	5.40744	9.464844E-14	15.49669	0	3.89074E-12	-0.1608477	-8.573806E-14	0.1608477	-8.573806E-14	-3.89074E-12	-6.183069E-16	50.01407	-0.01010443	2.842171E-14	0.0001101159	0.0002123001	2.841983E-14	8.961922E-05	0.0002217323	15.43985	0.0002391586	0	-0.0005904585	-0.001069798	1.009386E-17	-0.0004870158	-0.001120681	-1.669675E-13	9.765857	0.9233477	50.01407	38.5	-1	0	1.138688E-12	-1	-1.176297	18.48614	-12.67172	0.581789	-64.08205	2.52267	-1.138688E-12	-1	-1
38.6	-0.002089649	106.5237	3.357935	7.275957E-09	0.005125164	0.03566256	6.698035E-13	4.880859	1.012282E-14	14.88974	0	8.316114E-13	-0.01347504	-3.852306E-13	0.01347504	-3.852306E-13	-8.316114E-13	-1.485915E-15	50.01274	-0.009062618	0	9.056181E-06	1.783622E-05	-9.089574E-20	7.505767E-06	1.854208E-05	15.46494	2.000363E-05	0	-0.001067296	-0.002102752	1.071173E-17	-0.0008845151	-0.002185936	-1.142551E-13	9.773543	0.8324866	50.01274	38.6	-1	0	-1.411809E-12	-1	-1.176593	18.33789	-12.43609	0.5776237	-62.836	2.546775	1.411809E-12	-1	-1
38.7	-0.0004947468	100.0467	2.03943	-7.275957E-09	0.004997152	0.03538695	8.201786E-13	5.188629	-1.511391E-14	15.12912	0	4.584089E-12	0.1088976	-4.191097E-14	-0.1088976	-4.191097E-14	-4.584089E-12	5.277831E-16	50.01352	-0.009670034	0	-7.392839E-05	-0.0001437321	8.299508E-19	-6.062709E-05	-0.0001498288	15.43131	0.0001616302	7.105427E-12	-0.0006314366	-0.001200504	7.105434E-12	-0.0005202821	-0.001252688	6.965581E-12	9.769282	0.8859116	50.01352	38.7	-1	0	-2.936758E-13	-1	-1.172276	18.55467	-12.69967	0.5836079	-64.2606	2.51558	2.936758E-13	-1	-1
38.8	-0.001808154	86.22704	-1.133869	-3.637979E-09	0.005472531	0.03535563	1.333534E-12	5.899017	1.539073E-13	15.83946	0	9.438539E-12	0.1073373	1.429883E-12	-0.1073373	1.429883E-12	-9.438539E-12	3.490668E-15	50.0153	-0.011088	0	-7.461011E-05	-0.0001408548	1.768753E-18	-5.973862E-05	-0.000147777	15.37797	0.000159395	-2.842171E-11	0.0006072223	0.001166918	-2.842172E-11	0.0004840764	0.001223146	-2.864884E-11	9.758537	1.009449	50.0153	38.8	-1	0	-2.366593E-13	-1	-1.170606	18.41291	-12.54007	0.5814887	-63.19769	2.529735	2.366593E-13	-1	-1
38.9	-0.0003850475	80.94371	-2.359429	3.637979E-09	0.006410691	0.03528132	9.207446E-13	6.182587	3.809426E-14	16.18612	0	6.79566E-12	-0.008179719	7.362853E-13	0.008179719	7.362853E-13	-6.79566E-12	-9.492669E-16	50.01601	-0.01166013	1.421085E-14	5.740672E-06	1.070299E-05	1.421077E-14	4.554603E-06	1.125899E-05	15.36659	1.214534E-05	7.105427E-12	0.0007394701	0.001381675	7.105417E-12	0.0005863669	0.001453278	6.948686E-12	9.75353	1.057961	50.01601	38.9	-1	0	-1.328799E-13	-1	-1.1712	18.47994	-12.65644	0.5826849	-63.88494	2.518717	1.328799E-13	-1	-1
39	-0.001781293	86.09566	-1.217212	-1.280568E-06	0.005437357	0.03542076	-1.434096E-12	5.917053	-1.065547E-13	15.95648	0	-1.639542E-12	-0.07282378	-1.717464E-13	0.07282378	-1.717464E-13	1.639542E-12	-3.683218E-15	50.01535	-0.01112433	0	5.069003E-05	9.556359E-05	1.193138E-18	4.056843E-05	0.00010028	15.3931	0.0001081752	0	0.0003073364	0.0005932233	7.224107E-18	0.0002445443	0.0006217457	2.442404E-13	9.757978	1.011922	50.01535	39	-1	0	-4.29004E-13	-1	-1.172498	18.36171	-12.50172	0.5802255	-62.966	2.535659	4.29004E-13	-1	-1
39.1	-0.000460169	95.54101	0.9080255	-3.470632E-06	0.005936352	0.03549829	-1.326417E-12	5.439789	-6.097184E-14	15.48234	0	-1.820759E-11	-0.07650921	-1.278846E-12	0.07650921	-1.278846E-12	1.820759E-11	-5.999511E-15	50.01416	-0.01016882	-2.842171E-14	5.241856E-05	0.0001009835	-2.842062E-14	4.26093E-05	0.0001054979	15.42967	0.0001137777	-2.131628E-11	-0.000340864	-0.0004973553	-2.131629E-11	-0.0002921799	-0.0005274292	-2.109021E-11	9.765528	0.9294559	50.01416	39.1	-1	0	6.192588E-14	-1	-1.174842	18.44176	-12.59752	0.5804465	-63.70088	2.528522	-6.192588E-14	-1	-1
39.2	-0.002188786	100.1762	1.93742	7.275957E-09	0.004647163	0.03552805	-9.882751E-13	5.208435	-2.558492E-14	15.21009	0	-9.139957E-12	-0.001817739	8.007733E-14	0.001817739	8.007733E-14	9.139957E-12	-4.293073E-15	50.01357	-0.009709328	0	1.236796E-06	2.398563E-06	1.856034E-20	1.01395E-06	2.500935E-06	15.43996	2.698661E-06	0	-0.0005066394	-0.0009838258	-7.601593E-18	-0.0004152367	-0.001025756	1.68503E-13	9.76908	0.889517	50.01357	39.2	-1	0	7.765173E-13	-1	-1.175178	18.40579	-12.53585	0.580317	-63.27948	2.535097	-7.765173E-13	-1	-1
39.3	-0.000306772	97.10957	1.291422	0	0.005902214	0.03543983	1.240708E-13	5.355896	-2.930191E-14	15.33153	0	1.627091E-12	0.04468273	-3.04296E-13	-0.04468273	-3.04296E-13	-1.627091E-12	-3.809736E-15	50.01394	-0.01000196	0	-3.051758E-05	-5.897577E-05	2.371388E-20	-2.487941E-05	-6.156686E-05	15.42477	6.640379E-05	-7.105427E-12	-0.00022538	-0.0004307949	-7.105427E-12	-0.0001841847	-0.0004499515	-7.126577E-12	9.766987	0.9152369	50.01394	39.3	-1	0	-7.799304E-13	-1	-1.172264	18.46935	-12.60079	0.5812621	-63.7232	2.525418	7.799304E-13	-1	-1
