Time	Aircraft Simulation Net Global Force X	Aircraft Simulation Net Global Force Y	Aircraft Simulation Net Global Force Z	Aircraft Simulation Net Global Moment X	Aircraft Simulation Net Global Moment Y	Aircraft Simulation Net Global Moment Z	Aircraft Simulation Roll Angle	Aircraft Simulation Pitch Angle	Aircraft Simulation Heading Angle	Aircraft Simulation Angle Of Attack_Deg	Aircraft Simulation Angle Of Sideslip_Deg	Aircraft Simulation Roll Rate	Aircraft Simulation Pitch Rate	Aircraft Simulation Yaw Rate	Aircraft Simulation Angular Velocity X	Aircraft Simulation Angular Velocity Y	Aircraft Simulation Angular Velocity Z	Aircraft Simulation Position X	Aircraft Simulation Position Y	Aircraft Simulation Position Z	Aircraft Simulation Global Velocity X	Aircraft Simulation Global Velocity Y	Aircraft Simulation Global Velocity Z	Aircraft Simulation Local Velocity X	Aircraft Simulation Local Velocity Y	Aircraft Simulation Local Velocity Z	Aircraft Simulation Airspeed	Aircraft Simulation Ground Speed	Aircraft Simulation Acceleration X	Aircraft Simulation Acceleration Y	Aircraft Simulation Acceleration Z	Aircraft Simulation Local Acceleration X	Aircraft Simulation Local Acceleration Y	Aircraft Simulation Local Acceleration Z	Aircraft Simulation Imu Acceleration X	Aircraft Simulation Imu Acceleration Y	Aircraft Simulation Imu Acceleration Z	Aircraft Simulation Altitude	Aircraft Simulation Time	Electronic Speed Controller Input Value	Fin Input Value	Port Aileron Input Value	Port Flap Input Value	Propeller Total Thrust	Propeller Advance Ratio	Propeller Thrust Coefficient	Propeller Torque Coefficient	Propeller Propulsive Efficiency	Propeller Rps	Starboard Aileron Input Value	Starboard Flap Input Value	Tailplane Input Value
4.518	-0.0001468513	-7.744136	-6.110198	0	-0.004041911	0.03589893	7.054095E-13	-5.30892	-1.15073E-13	-3.308642	0	8.51749E-12	-0.0003989154	1.219368E-13	0.0003989154	1.219368E-13	-8.51749E-12	5.31367E-16	49.98532	0.008587033	1.421085E-14	1.701992E-07	5.676411E-07	1.421085E-14	2.219904E-07	5.494583E-07	15.97337	5.92608E-07	1.065814E-11	-1.74623E-06	-5.820766E-06	1.065814E-11	-2.277309E-06	-5.634226E-06	1.053788E-11	9.767916	-0.9076819	49.98532	4.518	-1	0	0	-1	-1.218099	18.95696	-12.81579	0.5756555	-67.16939	2.552632	0	-1	0.5
4.538	-6.79767E-05	-7.748359	-6.110439	0	-0.004179298	0.035893	-1.721613E-12	-5.309327	-9.894422E-14	-3.309103	0	-8.262049E-12	-0.0003215497	-1.059033E-12	0.0003215497	-1.059033E-12	8.262049E-12	-6.276934E-15	49.98532	0.008587658	-3.552714E-15	1.373701E-07	4.575122E-07	-3.552708E-15	1.791155E-07	4.428381E-07	15.97335	4.776903E-07	5.32907E-12	-1.513399E-06	-5.355104E-06	5.32907E-12	-2.002428E-06	-5.19209E-06	5.622574E-12	9.76791	-0.9077508	49.98532	4.538	-1	0	0	-1	-1.218066	18.95209	-12.80887	0.5755104	-67.13284	2.553286	0	-1	0.5
4.558	1.48068E-05	-7.751642	-6.110643	0	-0.0041614	0.03589701	-1.649654E-12	-5.309652	-1.377268E-15	-3.309475	0	-1.448947E-11	-0.0002514445	1.346602E-12	0.0002514445	1.346602E-12	1.448947E-11	-2.278191E-15	49.98532	0.008588165	-1.687539E-14	1.073349E-07	3.57395E-07	-1.687539E-14	1.399471E-07	3.459289E-07	15.97334	3.731649E-07	-4.440892E-12	-1.629814E-06	-5.005858E-06	-4.440892E-12	-2.086055E-06	-4.833559E-06	-4.159655E-12	9.767904	-0.9078057	49.98532	4.558	-1	0	0	-1	-1.218062	18.94908	-12.80478	0.5754271	-67.11043	2.55369	0	-1	0.5
4.578	6.742641E-05	-7.753983	-6.110809	-9.094946E-10	-0.00399672	0.03590981	1.222218E-12	-5.309901	-2.671424E-13	-3.309767	0	3.085405E-12	-0.0001892835	-1.200173E-12	0.0001892835	-1.200173E-12	-3.085405E-12	1.06246E-15	49.98532	0.008588508	0	8.102506E-08	2.693851E-07	-9.967673E-22	1.05607E-07	2.607308E-07	15.97333	2.813065E-07	8.881783E-12	-1.164153E-06	-4.190951E-06	8.881783E-12	-1.546999E-06	-4.065233E-06	8.673417E-12	9.767901	-0.9078475	49.98532	4.578	-1	0	0	-1	-1.218074	18.94896	-12.80474	0.5754328	-67.10914	2.553706	0	-1	0.5
4.598	7.043579E-05	-7.755618	-6.11096	9.094946E-10	-0.003750254	0.03592547	-1.623487E-12	-5.310079	1.004312E-13	-3.309985	0	-1.332845E-11	-0.0001331265	3.253889E-13	0.0001331265	3.253889E-13	1.332845E-11	-2.872466E-15	49.98531	0.008588746	-1.953993E-14	5.657785E-08	1.892913E-07	-1.953992E-14	7.385314E-08	1.832429E-07	15.97332	1.975658E-07	-8.881784E-13	-1.164153E-06	-3.95812E-06	-8.881784E-13	-1.525464E-06	-3.833396E-06	-6.114031E-13	9.767899	-0.9078777	49.98531	4.598	-1	0	0	-1	-1.218118	18.95183	-12.8091	0.5755293	-67.13094	2.553318	0	-1	0.5
4.618	2.147089E-05	-7.75659	-6.111078	-9.094946E-10	-0.003519585	0.03593773	3.063599E-13	-5.310194	-1.823904E-13	-3.310138	0	-8.417144E-14	-7.898036E-05	-9.05591E-13	7.898036E-05	-9.05591E-13	8.417144E-14	-1.101545E-15	49.98531	0.00858894	1.776357E-15	3.352761E-08	1.122244E-07	1.776357E-15	4.376983E-08	1.086398E-07	15.97331	1.171256E-07	3.552713E-12	-1.164153E-06	-3.841705E-06	3.552713E-12	-1.514698E-06	-3.717478E-06	3.500485E-12	9.767897	-0.9078972	49.98531	4.618	-1	0	0	-1	-1.218183	18.95679	-12.8165	0.5756829	-67.16933	2.552649	0	-1	0.5
4.638	-6.706511E-05	-7.756744	-6.111142	0	-0.003394563	0.03594725	-1.440315E-12	-5.310249	8.34815E-14	-3.310231	0	-1.09237E-11	-2.352238E-05	1.015331E-12	2.352238E-05	1.015331E-12	1.09237E-11	-6.832971E-15	49.98531	0.008588985	-8.881784E-15	1.024455E-08	3.352761E-08	-8.881784E-15	1.330352E-08	3.24356E-08	15.97331	3.505783E-08	4.440892E-12	-1.047738E-06	-3.95812E-06	4.440892E-12	-1.40956E-06	-3.844166E-06	4.686439E-12	9.767896	-0.9079067	49.98531	4.638	-1	0	0	-1	-1.21824	18.96197	-12.82402	0.5758362	-67.20922	2.551959	0	-1	0.5
4.658	-0.0001476701	-7.756333	-6.111117	0	-0.003427848	0.03594219	-2.073275E-14	-5.310241	-1.521192E-13	-3.310261	0	-9.280857E-12	3.302599E-05	-9.641977E-13	-3.302599E-05	-9.641977E-13	9.280857E-12	-5.047017E-15	49.98531	0.008589044	-7.105427E-15	-1.373701E-08	-4.703179E-08	-7.105427E-15	-1.803078E-08	-4.55586E-08	15.9733	4.899688E-08	-5.32907E-12	-8.149072E-07	-3.95812E-06	-5.32907E-12	-1.177728E-06	-3.865714E-06	-5.325536E-12	9.767897	-0.9079052	49.98531	4.658	-1	0	0	-1	-1.218247	18.96492	-12.82811	0.5759167	-67.23169	2.55156	0	-1	0.5
4.678	-0.0001890914	-7.755631	-6.111013	-9.094946E-10	-0.003607251	0.03592433	-1.10668E-12	-5.310169	-5.161744E-14	-3.310227	0	-9.875879E-12	8.895513E-05	4.512233E-15	-8.895513E-05	4.512233E-15	9.875879E-12	-3.090757E-15	49.98531	0.00858888	-1.421085E-14	-3.771856E-08	-1.266599E-07	-1.421086E-14	-4.927872E-08	-1.226255E-07	15.9733	1.321568E-07	0	-1.164153E-06	-3.841705E-06	-3.271766E-20	-1.514696E-06	-3.717478E-06	1.88669E-13	9.767898	-0.9078928	49.98531	4.678	-1	0	0	-1	-1.218206	18.96443	-12.82705	0.5758928	-67.2272	2.551623	0	-1	0.5
4.698	-0.000185569	-7.754061	-6.110846	0	-0.003858407	0.03590918	-1.419134E-14	-5.310037	-1.527232E-13	-3.310129	0	7.047364E-12	0.0001399175	-1.568424E-12	-0.0001399175	-1.568424E-12	-7.047364E-12	-4.142198E-15	49.98531	0.008588731	7.105427E-15	-5.983748E-08	-1.988374E-07	7.105427E-15	-7.798209E-08	-1.924464E-07	15.97329	2.076459E-07	7.105427E-12	-1.047738E-06	-3.259629E-06	7.105427E-12	-1.344904E-06	-3.148677E-06	7.107846E-12	9.7679	-0.9078698	49.98531	4.698	-1	0	0	-1	-1.218147	18.96101	-12.82177	0.5757797	-67.2006	2.552087	0	-1	0.5
4.718	-0.0001331001	-7.752005	-6.11064	0	-0.004082231	0.03589675	-3.478257E-13	-5.309852	-2.260674E-13	-3.309972	0	-8.658257E-12	0.0001791225	-1.022124E-12	-0.0001791225	-1.022124E-12	8.658257E-12	-5.053406E-16	49.98532	0.008588478	-1.065814E-14	-7.660128E-08	-2.549496E-07	-1.065814E-14	-9.986606E-08	-2.467667E-07	15.97329	2.662086E-07	0	-5.820766E-07	-2.677552E-06	-1.558729E-20	-8.273643E-07	-2.612196E-06	5.929804E-14	9.767902	-0.9078377	49.98532	4.718	-1	0	0	-1	-1.218087	18.95595	-12.81432	0.5756254	-67.16163	2.552765	0	-1	0.5
4.738	-4.898794E-05	-7.749764	-6.110475	9.094946E-10	-0.004189239	0.03589322	-9.365926E-13	-5.30963	-6.736135E-14	-3.309771	0	-9.932478E-12	0.0002094821	9.681166E-15	-0.0002094821	9.681166E-15	9.932478E-12	-5.528796E-15	49.98532	0.008588105	1.776357E-15	-8.940697E-08	-2.977904E-07	1.776355E-15	-1.165802E-07	-2.882391E-07	15.97329	3.109224E-07	7.993605E-12	-5.820766E-07	-1.74623E-06	7.993605E-12	-7.411714E-07	-1.684873E-06	8.153278E-12	9.767906	-0.9077987	49.98532	4.738	-1	0	0	-1	-1.218069	18.95132	-12.80782	0.575487	-67.12731	2.553394	0	-1	0.5
4.758	2.940734E-05	-7.747298	-6.110308	0	-0.004137662	0.03589914	-7.141698E-13	-5.309375	1.627584E-14	-3.309534	0	-8.433331E-12	0.0002313435	7.837312E-13	-0.0002313435	7.837312E-13	8.433331E-12	-4.917939E-15	49.98532	0.008587703	-2.131628E-14	-9.848736E-08	-3.289897E-07	-2.131628E-14	-1.285074E-07	-3.184648E-07	15.9733	3.434152E-07	-7.993605E-12	-1.164153E-07	-1.280568E-06	-7.993605E-12	-2.344113E-07	-1.264302E-06	-7.871852E-12	9.767911	-0.9077551	49.98532	4.758	-1	0	0	-1	-1.218062	18.94879	-12.80438	0.5754201	-67.10812	2.55373	0	-1	0.5
4.778	7.13278E-05	-7.744551	-6.110143	0	-0.003948884	0.03591264	3.128995E-13	-5.309094	1.29684E-13	-3.309265	0	8.489935E-12	0.0002484863	-7.889478E-13	-0.0002484863	-7.889478E-13	-8.489935E-12	1.712153E-15	49.98532	0.008587301	-3.552714E-15	-1.059379E-07	-3.536697E-07	-3.552712E-15	-1.382081E-07	-3.423502E-07	15.9733	3.691952E-07	8.881783E-12	-1.164153E-07	-1.280568E-06	8.881783E-12	-2.344051E-07	-1.264303E-06	8.82844E-12	9.767916	-0.907707	49.98532	4.778	-1	0	0	-1	-1.218079	18.94931	-12.80527	0.5754458	-67.11166	2.553659	0	-1	0.5
4.798	6.382017E-05	-7.741467	-6.110002	0	-0.003697247	0.03592855	-9.496757E-13	-5.308796	-1.703736E-13	-3.308977	0	-2.574532E-12	0.0002642145	-6.741776E-13	-0.0002642145	-6.741776E-13	2.574532E-12	-5.889821E-15	49.98532	0.008586824	-5.329071E-15	-1.129229E-07	-3.760215E-07	-5.329074E-15	-1.472293E-07	-3.639605E-07	15.9733	3.926114E-07	5.32907E-12	-3.492459E-07	-1.047738E-06	5.32907E-12	-4.446882E-07	-1.01093E-06	5.490973E-12	9.76792	-0.9076561	49.98532	4.798	-1	0	0	-1	-1.218134	18.9528	-12.81054	0.5755586	-67.13844	2.553192	0	-1	0.5
4.818	6.15023E-06	-7.738188	-6.109732	1.145963E-07	-0.003481988	0.03593965	-1.473022E-12	-5.308478	8.648296E-14	-3.308672	0	-1.154632E-11	0.0002806244	1.07285E-12	-0.0002806244	1.07285E-12	1.154632E-11	-5.161246E-15	49.98532	0.008586407	-1.576517E-14	-1.201406E-07	-3.993046E-07	-1.576517E-14	-1.565682E-07	-3.864768E-07	15.9733	4.169867E-07	1.221245E-12	-4.656613E-07	-1.396984E-06	1.221245E-12	-5.929101E-07	-1.34791E-06	1.47237E-12	9.767925	-0.9076024	49.98532	4.818	-1	0	0	-1	-1.218201	18.95799	-12.81823	0.5757179	-67.17857	2.552496	0	-1	0.5
4.838	-7.614254E-05	-7.734639	-6.109648	0	-0.003387641	0.03594187	-2.366151E-13	-5.308146	-2.790288E-14	-3.308349	0	-1.104453E-12	0.0002985473	1.016028E-12	-0.0002985473	1.016028E-12	1.104453E-12	-6.120806E-16	49.98532	0.008585885	-1.065814E-14	-1.271255E-07	-4.246831E-07	-1.065814E-14	-1.658687E-07	-4.111012E-07	15.97331	4.43302E-07	-3.552713E-12	-1.164153E-07	-1.164153E-06	-3.552713E-12	-2.236144E-07	-1.148391E-06	-3.512375E-12	9.767931	-0.9075455	49.98532	4.838	-1	0	0	-1	-1.218246	18.96277	-12.82515	0.5758594	-67.21526	2.551854	0	-1	0.5
4.858	-0.0001527304	-7.730764	-6.109387	0	-0.003453901	0.03593506	-1.230973E-12	-5.30779	1.683018E-13	-3.308007	0	-2.546985E-12	0.0003168944	2.366327E-13	-0.0003168944	2.366327E-13	2.546985E-12	-4.450251E-15	49.98532	0.008585379	-1.421085E-14	-1.355074E-07	-4.512258E-07	-1.421086E-14	-1.766675E-07	-4.367558E-07	15.97331	4.711337E-07	-1.421085E-11	-2.328306E-07	-1.396984E-06	-1.421085E-11	-3.610616E-07	-1.369455E-06	-1.400099E-11	9.767937	-0.9074851	49.98532	4.858	-1	0	0	-1	-1.218247	18.96509	-12.82827	0.5759195	-67.23284	2.551544	0	-1	0.5
4.878	-0.0001928154	-7.726779	-6.109073	9.094946E-10	-0.003654104	0.03592153	-7.926701E-13	-5.307415	1.277519E-13	-3.307642	0	-9.67855E-12	0.0003327123	8.991201E-13	-0.0003327123	8.991201E-13	9.67855E-12	-4.678457E-15	49.98532	0.008584782	-1.421085E-14	-1.422595E-07	-4.731119E-07	-1.421086E-14	-1.854122E-07	-4.579246E-07	15.97332	4.940371E-07	0	-1.164153E-07	-6.984919E-07	-9.401075E-22	-1.805263E-07	-6.847289E-07	1.351366E-13	9.767942	-0.9074205	49.98532	4.878	-1	0	0	-1	-1.218201	18.96399	-12.82631	0.5758752	-67.22382	2.551691	0	-1	0.5
4.898	-0.0001795879	-7.722574	-6.108719	0	-0.003907592	0.03590598	-6.42208E-13	-5.307027	-9.460969E-14	-3.307261	0	-2.121713E-12	0.0003421807	-7.163185E-13	-0.0003421807	-7.163185E-13	2.121713E-12	2.624441E-16	49.98532	0.008584261	-1.421085E-14	-1.462176E-07	-4.863832E-07	-1.421086E-14	-1.905778E-07	-4.707742E-07	15.97332	5.078861E-07	-1.065814E-11	-1.164153E-07	-3.492459E-07	-1.065814E-11	-1.48219E-07	-3.369813E-07	-1.054865E-11	9.767948	-0.9073538	49.98532	4.898	-1	0	0	-1	-1.218133	18.95998	-12.82021	0.5757481	-67.19245	2.552227	0	-1	0.5
4.918	-0.0001176139	-7.71833	-6.108498	9.094946E-10	-0.00411304	0.03589541	-4.690252E-14	-5.30663	-4.545013E-14	-3.306864	0	-3.932901E-12	0.0003402254	-5.48106E-13	-0.0003402254	-5.48106E-13	3.932901E-12	1.447828E-15	49.98532	0.008583665	-1.065814E-14	-1.45752E-07	-4.838221E-07	-1.065814E-14	-1.89874E-07	-4.682684E-07	15.97333	5.052993E-07	-7.105427E-12	1.164153E-07	8.149072E-07	-7.105427E-12	1.912837E-07	8.006477E-07	-7.097431E-12	9.767955	-0.907285	49.98532	4.918	-1	0	0	-1	-1.218083	18.9548	-12.81267	0.5755898	-67.15305	2.552926	0	-1	0.5
4.938	-3.240315E-05	-7.714277	-6.108089	9.094946E-10	-0.004191041	0.03589359	3.259808E-13	-5.306247	-1.841542E-13	-3.306472	0	2.71679E-12	0.0003239621	-2.523296E-13	-0.0003239621	-2.523296E-13	-2.71679E-12	-2.767602E-15	49.98532	0.008583114	7.993606E-15	-1.385342E-07	-4.612375E-07	7.993605E-15	-1.805954E-07	-4.464494E-07	15.97334	4.81593E-07	7.549516E-12	4.656613E-07	1.513399E-06	7.549516E-12	6.036236E-07	1.46385E-06	7.493941E-12	9.767961	-0.9072189	49.98532	4.938	-1	0	0	-1	-1.218055	18.95037	-12.80655	0.5754645	-67.1199	2.553506	0	-1	0.5
4.958	4.290163E-05	-7.71049	-6.107836	-9.094946E-10	-0.004107246	0.03590183	-1.777389E-13	-5.305892	7.087117E-14	-3.306098	0	-3.56579E-12	0.0002942684	3.311591E-13	-0.0002942684	3.311591E-13	3.56579E-12	-1.805924E-16	49.98533	0.008582518	1.065814E-14	-1.259614E-07	-4.188623E-07	1.065814E-14	-1.641551E-07	-4.054196E-07	15.97334	4.373922E-07	1.199041E-11	5.820766E-07	2.328306E-06	1.199041E-11	7.948879E-07	2.264504E-06	1.202071E-11	9.767967	-0.9071578	49.98533	4.958	-1	0	0	-1	-1.218053	18.94845	-12.80398	0.5754158	-67.10531	2.553761	0	-1	0.5
4.978	7.385833E-05	-7.707043	-6.107643	9.094946E-10	-0.003896784	0.03591644	-1.263678E-12	-5.305576	-3.71557E-14	-3.305754	0	-9.42308E-12	0.0002542835	-3.83247E-14	-0.0002542835	-3.83247E-14	9.42308E-12	-5.941248E-16	49.98533	0.008582056	-2.842171E-14	-1.087319E-07	-3.613532E-07	-2.842171E-14	-1.416795E-07	-3.497508E-07	15.97335	3.773576E-07	-1.598721E-11	9.313225E-07	3.259629E-06	-1.598721E-11	1.228742E-06	3.159546E-06	-1.577177E-11	9.767973	-0.9071029	49.98533	4.978	-1	0	0	-1	-1.218099	18.94979	-12.80599	0.5754591	-67.11556	2.553608	0	-1	0.5
4.998	5.626651E-05	-7.704245	-6.107522	0	-0.003644489	0.03593205	5.02608E-13	-5.305312	-9.625441E-14	-3.305458	0	2.9723E-12	0.0002104309	-1.189419E-12	-0.0002104309	-1.189419E-12	-2.9723E-12	5.888737E-16	49.98533	0.008581698	-7.105427E-15	-8.987263E-08	-2.994202E-07	-7.105427E-15	-1.171729E-07	-2.898277E-07	15.97336	3.126173E-07	2.664535E-12	1.047738E-06	3.026798E-06	2.664535E-12	1.323116E-06	2.916955E-06	2.578849E-12	9.767977	-0.9070582	49.98533	4.998	-1	0	0	-1	-1.218158	18.95381	-12.81201	0.5755873	-67.14637	2.55307	0	-1	0.5
5.018	-7.666912E-06	-7.702074	-6.10745	-9.094946E-10	-0.003448029	0.03594169	-1.747771E-12	-5.3051	2.160387E-13	-3.305219	0	-1.174529E-11	0.0001692138	2.004045E-12	-0.0001692138	2.004045E-12	1.174529E-11	-6.883196E-15	49.98533	0.008581385	-1.332268E-15	-7.264316E-08	-2.405141E-07	-1.33227E-15	-9.456974E-08	-2.327673E-07	15.97337	2.51245E-07	7.77156E-12	4.656613E-07	2.793967E-06	7.77156E-12	7.219947E-07	2.738945E-06	8.069526E-12	9.76798	-0.9070223	49.98533	5.018	-1	0	0	-1	-1.218226	18.95905	-12.81975	0.5757456	-67.18706	2.55237	0	-1	0.5
5.038	-9.341407E-05	-7.70025	-6.107351	-9.094946E-10	-0.003386168	0.03594171	-8.84254E-13	-5.304932	3.197631E-14	-3.305024	0	-4.274107E-12	0.0001326101	1.310277E-12	-0.0001326101	1.310277E-12	4.274107E-12	-2.400668E-15	49.98533	0.008581087	-7.105427E-15	-5.681068E-08	-1.888257E-07	-7.105428E-15	-7.402546E-08	-1.827644E-07	15.97338	1.971867E-07	-5.32907E-12	5.820766E-07	2.211891E-06	-5.32907E-12	7.840866E-07	2.1486E-06	-5.17832E-12	9.767982	-0.9069941	49.98533	5.038	-1	0	0	-1	-1.218254	18.96342	-12.82604	0.5758751	-67.22041	2.551774	0	-1	0.5
5.058	-0.0001648379	-7.698668	-6.107224	-9.094946E-10	-0.003483672	0.03593265	-1.057804E-13	-5.304801	-3.99987E-14	-3.304872	0	-2.291485E-12	0.000100755	-7.006384E-13	-0.000100755	-7.006384E-13	2.291485E-12	-3.944955E-15	49.98533	0.008580923	0	-4.284084E-08	-1.436565E-07	-2.035634E-22	-5.593897E-08	-1.390804E-07	15.97338	1.499084E-07	-3.552713E-12	9.313225E-07	2.095476E-06	-3.552713E-12	1.121069E-06	2.000396E-06	-3.53468E-12	9.767985	-0.9069719	49.98533	5.058	-1	0	0	-1	-1.218244	18.96514	-12.82825	0.575918	-67.23306	2.551544	0	-1	0.5
5.078	-0.000195107	-7.697609	-6.107083	9.094946E-10	-0.003702654	0.03591829	1.886001E-13	-5.304713	-1.714348E-13	-3.30476	0	7.697595E-12	6.717411E-05	-7.147231E-13	-6.717411E-05	-7.147231E-13	-7.697595E-12	1.502316E-15	49.98533	0.008580804	7.105427E-15	-2.8871E-08	-9.546056E-08	7.105427E-15	-3.757292E-08	-9.238252E-08	15.97339	9.97309E-08	7.105427E-12	9.313225E-07	2.561137E-06	7.105427E-12	1.164117E-06	2.464065E-06	7.073274E-12	9.767986	-0.9069565	49.98533	5.078	-1	0	0	-1	-1.218189	18.96328	-12.82519	0.5758514	-67.21822	2.55179	0	-1	0.5
5.098	-0.0001690714	-7.696762	-6.10698	0	-0.003955064	0.03590402	-7.30718E-14	-5.304661	-2.514624E-13	-3.304683	0	1.360031E-12	2.73124E-05	-1.953091E-12	-2.73124E-05	-1.953091E-12	-1.360031E-12	-1.875671E-15	49.98533	0.0085807	7.105427E-15	-1.164153E-08	-3.888272E-08	7.105427E-15	-1.518644E-08	-3.763991E-08	15.97339	4.058807E-08	1.065814E-11	1.047738E-06	3.143213E-06	1.065814E-11	1.333846E-06	3.032887E-06	1.06706E-11	9.767987	-0.9069471	49.98533	5.098	-1	0	0	-1	-1.218132	18.95895	-12.81866	0.5757123	-67.18489	2.55238	0	-1	0.5
5.118	-9.987738E-05	-7.696667	-6.106926	0	-0.004139424	0.03589477	-4.459541E-13	-5.304658	-1.127685E-13	-3.304647	0	-2.092567E-12	-2.047338E-05	-1.63252E-12	2.047338E-05	-1.63252E-12	2.092567E-12	-1.284041E-15	49.98533	0.008580685	3.552714E-15	8.614734E-09	2.933666E-08	3.552714E-15	1.129006E-08	2.841457E-08	15.9734	3.057537E-08	7.105427E-12	1.280568E-06	3.841705E-06	7.105427E-12	1.630256E-06	3.706861E-06	7.181455E-12	9.767987	-0.9069459	49.98533	5.118	-1	0	0	-1	-1.218086	18.9538	-12.81124	0.5755575	-67.14579	2.553071	0	-1	0.5
5.138	-1.443688E-05	-7.697313	-6.106964	9.094946E-10	-0.00418335	0.03589504	-2.235327E-13	-5.304715	7.51086E-14	-3.304667	0	2.066714E-12	-7.467854E-05	-1.105302E-12	7.467854E-05	-1.105302E-12	-2.066714E-12	-3.014384E-15	49.98533	0.008580819	-2.664535E-15	3.18978E-08	1.059379E-07	-2.664535E-15	4.155541E-08	1.025352E-07	15.9734	1.10636E-07	8.881783E-12	1.280568E-06	3.841705E-06	8.881783E-12	1.630259E-06	3.70686E-06	8.919892E-12	9.767986	-0.9069555	49.98533	5.138	-1	0	0	-1	-1.218076	18.94992	-12.80586	0.5754449	-67.117	2.553597	0	-1	0.5
5.158	5.184944E-05	-7.698665	-6.107055	0	-0.004069736	0.03590446	-7.653332E-15	-5.304832	1.593691E-13	-3.304744	0	-2.829998E-12	-0.0001316641	2.627717E-13	0.0001316641	2.627717E-13	2.829998E-12	1.221795E-15	49.98533	0.008580923	-3.552714E-15	5.634502E-08	1.874287E-07	-3.552714E-15	7.343232E-08	1.814165E-07	15.9734	1.957148E-07	2.664535E-12	1.396984E-06	3.95812E-06	2.664535E-12	1.756947E-06	3.81201E-06	2.66584E-12	9.767984	-0.9069754	49.98533	5.158	-1	0	0	-1	-1.218076	18.9486	-12.80414	0.5754156	-67.10671	2.553769	0	-1	0.5
5.178	7.507665E-05	-7.700765	-6.107244	1.818989E-09	-0.003844593	0.03592006	-1.711976E-13	-5.305016	-1.381737E-13	-3.304892	0	2.603597E-12	-0.0001860375	-2.417589E-13	0.0001860375	-2.417589E-13	-2.603597E-12	-4.393398E-15	49.98533	0.008581206	-3.552714E-15	7.962808E-08	2.644956E-07	-3.552713E-15	1.037417E-07	2.560004E-07	15.97341	2.762219E-07	5.32907E-12	1.280568E-06	3.376044E-06	5.32907E-12	1.587225E-06	3.243185E-06	5.358256E-12	9.767982	-0.9070072	49.98533	5.178	-1	0	0	-1	-1.218117	18.95047	-12.807	0.5754791	-67.12091	2.553527	0	-1	0.5
5.198	4.568221E-05	-7.703471	-6.107488	0	-0.003595929	0.03593432	-2.104484E-13	-5.305258	-3.032404E-14	-3.305101	0	-2.999795E-12	-0.0002317077	2.785594E-13	0.0002317077	2.785594E-13	2.999795E-12	-6.155013E-16	49.98533	0.008581623	-1.065814E-14	9.872019E-08	3.296882E-07	-1.065814E-14	1.287809E-07	3.19148E-07	15.97341	3.441511E-07	-7.105427E-12	9.313225E-07	2.910383E-06	-7.105427E-12	1.196433E-06	2.811803E-06	-7.069549E-12	9.767978	-0.9070491	49.98533	5.198	-1	0	0	-1	-1.218172	18.95484	-12.81355	0.5756195	-67.15437	2.552931	0	-1	0.5
5.218	-2.518735E-05	-7.706706	-6.107779	9.094946E-10	-0.003423007	0.03594256	1.428089E-13	-5.305549	-1.672093E-13	-3.305368	0	-2.601991E-12	-0.0002634088	-1.585182E-12	0.0002634088	-1.585182E-12	2.601991E-12	-4.810225E-15	49.98533	0.008582041	-8.881784E-15	1.124572E-07	3.750902E-07	-8.881783E-15	1.466589E-07	3.630846E-07	15.97341	3.915856E-07	-8.21565E-12	4.656613E-07	2.095476E-06	-8.21565E-12	6.574286E-07	2.04344E-06	-8.239996E-12	9.767972	-0.9070994	49.98533	5.218	-1	0	0	-1	-1.218235	18.96013	-12.82133	0.5757778	-67.19538	2.552223	0	-1	0.5
5.238	-0.0001097097	-7.710204	-6.108032	9.094946E-10	-0.003393774	0.03594051	-1.322556E-12	-5.305862	-1.359255E-13	-3.305672	0	-9.563782E-12	-0.0002781785	-9.386311E-13	0.0002781785	-9.386311E-13	9.563782E-12	-2.858164E-15	49.98533	0.008582532	-1.065814E-14	1.187436E-07	3.958121E-07	-1.065814E-14	1.548366E-07	3.831356E-07	15.9734	4.132399E-07	-3.552713E-12	2.328306E-07	5.820766E-07	-3.552713E-12	2.856591E-07	5.580521E-07	-3.32724E-12	9.767967	-0.9071543	49.98533	5.238	-1	0	0	-1	-1.218252	18.96401	-12.82686	0.5758923	-67.22478	2.55169	0	-1	0.5
5.258	-0.000169879	-7.713952	-6.108377	-1.145963E-07	-0.00352314	0.0359279	-1.973648E-13	-5.306188	-3.153541E-14	-3.305998	0	9.346886E-13	-0.0002777017	-1.00022E-12	0.0002777017	-1.00022E-12	-9.346886E-13	-2.316398E-15	49.98532	0.008582979	0	1.189765E-07	3.953464E-07	7.516155E-22	1.550275E-07	3.826495E-07	15.9734	4.12861E-07	-3.552713E-12	3.492459E-07	-3.492459E-07	-3.552713E-12	3.154517E-07	-3.800469E-07	-3.519066E-12	9.767962	-0.9072109	49.98532	5.258	-1	0	0	-1	-1.218233	18.96496	-12.82793	0.5759104	-67.23161	2.551564	0	-1	0.5
