Time	Aircraft Simulation Altitude	Aircraft Simulation Position Z	Aircraft Simulation Net Global Force Z	Aircraft Simulation Airspeed
259.5	13.65787	1505.63	0	11.5821
259.6	13.64908	1506.788	0	11.55546
259.7	13.64117	1507.942	0	11.52815
259.8	13.63394	1509.095	0	11.50033
259.9	13.62713	1510.242	0	11.47214
260	13.6205	1511.39	0	11.44388
260.1	13.61385	1512.532	0	11.4157
260.2	13.60692	1513.673	0	11.38781
260.3	13.59951	1514.81	0	11.36037
260.4	13.59139	1515.946	0	11.33362
260.5	13.58235	1517.078	0	11.30774
260.6	13.57216	1518.207	0	11.28281
260.7	13.56063	1519.337	0	11.25915
260.8	13.54755	1520.46	0	11.23687
260.9	13.53277	1521.583	0	11.21616
261	13.51617	1522.706	0	11.19716
261.1	13.49754	1523.823	0	11.17988
261.2	13.4767	1524.94	0	11.16454
261.3	13.45352	1526.057	0	11.15123
261.4	13.4279	1527.174	0	11.14019
261.5	13.39973	1528.286	0	11.13133
261.6	13.36888	1529.397	0	11.12484
261.7	13.33533	1530.508	0	11.12078
261.8	13.29905	1531.619	0	11.1191
261.9	13.26003	1532.73	0	11.11986
262	13.21827	1533.842	0	11.12301
262.1	13.17377	1534.953	0	11.12848
262.2	13.12657	1536.064	0	11.13625
262.3	13.0767	1537.175	0	11.14635
262.4	13.0243	1538.292	0	11.15858
262.5	12.96952	1539.409	0	11.17285
262.6	12.91249	1540.526	0	11.18905
262.7	12.85332	1541.643	0	11.20701
262.8	12.79218	1542.765	0	11.22661
262.9	12.72925	1543.888	0	11.24758
263	12.66465	1545.011	0	11.26986
263.1	12.59856	1546.139	0	11.2933
263.2	12.53119	1547.268	0	11.31774
263.3	12.46267	1548.399	0	11.34295
263.4	12.39324	1549.534	0	11.36876
263.5	12.32307	1550.669	0	11.39505
263.6	12.25238	1551.809	0	11.42162
263.7	12.18139	1552.951	0	11.44828
263.8	12.11028	1554.095	0	11.47478
263.9	12.03931	1555.243	0	11.50101
264	11.96866	1556.392	0	11.52678
264.1	11.8986	1557.545	0	11.55192
264.2	11.82931	1558.699	0	11.57629
264.3	11.76097	1559.857	0	11.59959
264.4	11.69379	1561.017	0	11.62179
264.5	11.62792	1562.177	0	11.64271
264.6	11.56361	1563.343	0	11.66224
264.7	11.501	1564.508	0	11.68022
264.8	11.44024	1565.674	0	11.69654
264.9	11.38148	1566.845	0	11.71113
265	11.3249	1568.017	0	11.72384
265.1	11.27058	1569.189	0	11.73456
265.2	11.21862	1570.36	0	11.74332
265.3	11.16906	1571.532	0	11.74994
265.4	11.12201	1572.706	0	11.7546
265.5	11.0776	1573.884	0	11.75709
265.6	11.0358	1575.061	0	11.75731
265.7	10.99656	1576.239	0	11.75538
265.8	10.95986	1577.417	0	11.75139
265.9	10.9257	1578.591	0	11.74534
266	10.89393	1579.763	0	11.73733
266.1	10.86451	1580.934	0	11.72734
266.2	10.83734	1582.106	0	11.7155
266.3	10.81235	1583.278	0	11.70202
266.4	10.78942	1584.449	0	11.68681
266.5	10.76841	1585.615	0	11.67005
266.6	10.74915	1586.781	0	11.65187
266.7	10.73153	1587.947	0	11.63238
266.8	10.71536	1589.109	0	11.61172
266.9	10.70044	1590.268	0	11.59006
267	10.68662	1591.428	0	11.56749
267.1	10.67373	1592.582	0	11.54427
267.2	10.66157	1593.736	0	11.52055
267.3	10.65001	1594.888	0	11.49636
267.4	10.6388	1596.035	0	11.47187
267.5	10.62782	1597.183	0	11.4474
267.6	10.6169	1598.326	0	11.42291
267.7	10.60583	1599.467	0	11.39858
267.8	10.59441	1600.607	0	11.37454
267.9	10.58245	1601.742	0	11.35103
268	10.56981	1602.878	0	11.32833
268.1	10.55632	1604.009	0	11.30642
268.2	10.54172	1605.138	0	11.28537
268.3	10.52586	1606.268	0	11.26551
268.4	10.50855	1607.393	0	11.24695
268.5	10.48961	1608.516	0	11.22976
268.6	10.46889	1609.639	0	11.21417
268.7	10.44625	1610.762	0	11.20026
268.8	10.42154	1611.88	0	11.18821
268.9	10.39465	1612.997	0	11.17811
269	10.36551	1614.114	0	11.17
269.1	10.33404	1615.231	0	11.1639
269.2	10.3002	1616.349	0	11.15996
269.3	10.26402	1617.466	0	11.1581
269.4	10.22545	1618.583	0	11.1583
269.5	10.18444	1619.7	0	11.16063
269.6	10.14107	1620.817	0	11.16499
269.7	10.09535	1621.934	0	11.17134
269.8	10.0473	1623.052	0	11.17968
269.9	9.996993	1624.169	0	11.18993
270	9.944521	1625.286	0	11.20201
270.1	9.890012	1626.406	0	11.21584
270.2	9.833632	1627.529	0	11.23126
270.3	9.775491	1628.652	0	11.24806
270.4	9.715705	1629.775	0	11.26621
270.5	9.654408	1630.902	0	11.28555
270.6	9.591792	1632.032	0	11.30587
270.7	9.527986	1633.161	0	11.32712
270.8	9.463145	1634.294	0	11.34911
270.9	9.397472	1635.429	0	11.37166
271	9.33112	1636.564	0	11.39464
271.1	9.264279	1637.705	0	11.41795
271.2	9.197163	1638.846	0	11.44127
271.3	9.129908	1639.989	0	11.46459
271.4	9.062744	1641.137	0	11.48771
271.5	8.995821	1642.284	0	11.51045
271.6	8.929296	1643.435	0	11.5327
271.7	8.86338	1644.589	0	11.55424
271.8	8.798221	1645.742	0	11.57494
271.9	8.73402	1646.901	0	11.59486
272	8.67099	1648.06	0	11.61362
272.1	8.609247	1649.22	0	11.63118
272.2	8.548944	1650.383	0	11.64746
272.3	8.490251	1651.549	0	11.66224
272.4	8.433287	1652.715	0	11.67554
272.5	8.37816	1653.88	0	11.68723
272.6	8.324965	1655.047	0	11.69722
272.7	8.27384	1656.219	0	11.70544
272.8	8.22487	1657.391	0	11.71188
272.9	8.178141	1658.563	0	11.71647
273	8.133677	1659.734	0	11.71919
273.1	8.091455	1660.906	0	11.71992
273.2	8.051455	1662.078	0	11.71877
273.3	8.01365	1663.25	0	11.71583
273.4	7.978041	1664.421	0	11.71113
273.5	7.944565	1665.593	0	11.70462
273.6	7.913179	1666.765	0	11.69644
273.7	7.883836	1667.936	0	11.68662
273.8	7.856436	1669.102	0	11.6752
273.9	7.830846	1670.267	0	11.66234
274	7.806962	1671.433	0	11.64802
274.1	7.784683	1672.599	0	11.63245
274.2	7.763892	1673.761	0	11.61571
274.3	7.744399	1674.92	0	11.5979
274.4	7.726068	1676.08	0	11.57913
274.5	7.708733	1677.238	0	11.5596
274.6	7.692207	1678.392	0	11.53943
274.7	7.676337	1679.545	0	11.51876
274.8	7.660978	1680.698	0	11.49772
274.9	7.645937	1681.845	0	11.47644
275	7.631066	1682.992	0	11.45518
275.1	7.616231	1684.138	0	11.4339
275.2	7.601225	1685.279	0	11.4128
275.3	7.585915	1686.42	0	11.39206
275.4	7.570164	1687.559	0	11.37179
275.5	7.553782	1688.694	0	11.35213
275.6	7.536602	1689.83	0	11.33322
275.7	7.518456	1690.963	0	11.315
275.8	7.499156	1692.092	0	11.2979
275.9	7.478559	1693.222	0	11.28198
276	7.456554	1694.351	0	11.26729
276.1	7.43301	1695.477	0	11.25398
276.2	7.407793	1696.6	0	11.24222
276.3	7.380823	1697.724	0	11.23202
276.4	7.352028	1698.847	0	11.22339
276.5	7.321349	1699.97	0	11.21646
276.6	7.288738	1701.093	0	11.21122
276.7	7.254172	1702.216	0	11.20775
276.8	7.217637	1703.34	0	11.20599
276.9	7.179105	1704.463	0	11.20597
277	7.138557	1705.586	0	11.20766
277.1	7.096012	1706.709	0	11.21114
277.2	7.05151	1707.832	0	11.21631
277.3	7.005074	1708.956	0	11.22299
277.4	6.956743	1710.079	0	11.23131
277.5	6.906591	1711.202	0	11.24118
277.6	6.854719	1712.325	0	11.25252
277.7	6.801236	1713.448	0	11.26522
277.8	6.746247	1714.576	0	11.27908
277.9	6.689905	1715.705	0	11.29403
278	6.632321	1716.834	0	11.31003
278.1	6.573624	1717.963	0	11.32691
278.2	6.513937	1719.096	0	11.3445
278.3	6.453435	1720.232	0	11.36267
278.4	6.392231	1721.367	0	11.38134
278.5	6.33047	1722.504	0	11.4004
278.6	6.268336	1723.646	0	11.4197
278.7	6.205967	1724.787	0	11.43892
278.8	6.14349	1725.929	0	11.45816
278.9	6.081106	1727.076	0	11.47729
279	6.018961	1728.224	0	11.49608
279.1	5.957173	1729.371	0	11.51441
279.2	5.895898	1730.524	0	11.53221
279.3	5.835316	1731.678	0	11.54931
279.4	5.775552	1732.831	0	11.56566
279.5	5.716729	1733.987	0	11.58109
279.6	5.659018	1735.146	0	11.59547
279.7	5.602527	1736.306	0	11.60873
279.8	5.547361	1737.465	0	11.62084
279.9	5.493621	1738.625	0	11.63167
280	5.441421	1739.789	0	11.64118
280.1	5.390877	1740.955	0	11.64923
280.2	5.342058	1742.121	0	11.65584
280.3	5.295059	1743.286	0	11.661
280.4	5.249896	1744.452	0	11.66456
280.5	5.206555	1745.618	0	11.66651
280.6	5.16501	1746.783	0	11.6669
280.7	5.12525	1747.949	0	11.6658
280.8	5.087247	1749.114	0	11.66326
280.9	5.050982	1750.28	0	11.6593
281	5.01641	1751.446	0	11.65393
281.1	4.983499	1752.611	0	11.64724
281.2	4.952207	1753.777	0	11.63924
281.3	4.922471	1754.943	0	11.62992
281.4	4.894208	1756.104	0	11.6194
281.5	4.867284	1757.264	0	11.60782
281.6	4.84163	1758.423	0	11.59523
281.7	4.817148	1759.583	0	11.58171
281.8	4.793728	1760.742	0	11.56734
281.9	4.771248	1761.897	0	11.55218
282	4.749557	1763.051	0	11.53645
282.1	4.728546	1764.204	0	11.5202
282.2	4.708088	1765.358	0	11.50349
282.3	4.688018	1766.505	0	11.48652
282.4	4.66818	1767.653	0	11.46935
282.5	4.648444	1768.8	0	11.45216
282.6	4.628653	1769.945	0	11.43507
282.7	4.608593	1771.086	0	11.41819
282.8	4.588122	1772.228	0	11.40171
282.9	4.567127	1773.369	0	11.3857
283	4.545515	1774.506	0	11.37038
283.1	4.523139	1775.641	0	11.35581
283.2	4.499902	1776.777	0	11.34195
283.3	4.47572	1777.912	0	11.32905
283.4	4.450506	1779.045	0	11.31702
283.5	4.424109	1780.174	0	11.30609
283.6	4.396449	1781.303	0	11.29621
283.7	4.367468	1782.433	0	11.28751
283.8	4.337113	1783.562	0	11.28008
283.9	4.305329	1784.691	0	11.27387
284	4.272078	1785.82	0	11.26898
284.1	4.23733	1786.95	0	11.26542
284.2	4.20106	1788.078	0	11.26318
284.3	4.163205	1789.201	0	11.26228
284.4	4.123731	1790.325	0	11.26281
284.5	4.08265	1791.448	0	11.26468
284.6	4.039994	1792.576	0	11.26796
284.7	3.995811	1793.705	0	11.27249
284.8	3.950102	1794.835	0	11.27826
284.9	3.902929	1795.964	0	11.28527
285	3.854373	1797.093	0	11.2935
285.1	3.804516	1798.223	0	11.30282
285.2	3.753441	1799.352	0	11.31316
285.3	3.701242	1800.481	0	11.32444
285.4	3.648028	1801.613	0	11.33644
285.5	3.593939	1802.749	0	11.34918
285.6	3.539077	1803.884	0	11.36255
285.7	3.483536	1805.019	0	11.37633
285.8	3.427411	1806.155	0	11.39058
285.9	3.370827	1807.295	0	11.40512
286	3.313941	1808.437	0	11.41985
286.1	3.25685	1809.578	0	11.43471
286.2	3.199637	1810.719	0	11.44958
286.3	3.142424	1811.865	0	11.4642
286.4	3.085398	1813.013	0	11.4787
286.5	3.028666	1814.16	0	11.493
286.6	2.972308	1815.307	0	11.50678
286.7	2.916397	1816.458	0	11.52004
286.8	2.861091	1817.611	0	11.53273
286.9	2.8065	1818.765	0	11.54476
287	2.752717	1819.918	0	11.55611
287.1	2.699826	1821.072	0	11.56658
287.2	2.647915	1822.228	0	11.57618
287.3	2.597134	1823.387	0	11.58486
287.4	2.547545	1824.547	0	11.59245
287.5	2.499238	1825.706	0	11.59897
287.6	2.452238	1826.866	0	11.60436
287.7	2.406583	1828.026	0	11.60858
287.8	2.362289	1829.185	0	11.61162
287.9	2.319345	1830.345	0	11.61348
288	2.27773	1831.504	0	11.61414
288.1	2.23743	1832.664	0	11.61371
288.2	2.198427	1833.823	0	11.61226
288.3	2.160712	1834.983	0	11.60969
288.4	2.124249	1836.143	0	11.60608
288.5	2.089016	1837.302	0	11.60152
288.6	2.054987	1838.462	0	11.59596
288.7	2.02212	1839.621	0	11.58945
288.8	1.99036	1840.781	0	11.58204
288.9	1.959658	1841.94	0	11.57374
289	1.929972	1843.099	0	11.5647
289.1	1.901198	1844.253	0	11.55487
289.2	1.87323	1845.406	0	11.54437
289.3	1.845988	1846.56	0	11.5333
289.4	1.819391	1847.714	0	11.52172
289.5	1.793366	1848.867	0	11.50978
289.6	1.767809	1850.017	0	11.49747
289.7	1.742572	1851.165	0	11.48488
289.8	1.717562	1852.312	0	11.4722
289.9	1.692684	1853.46	0	11.45946
290	1.667835	1854.607	0	11.44667
290.1	1.642908	1855.75	0	11.43399
290.2	1.617769	1856.892	0	11.42154
290.3	1.592364	1858.033	0	11.4094
290.4	1.566614	1859.174	0	11.39761
290.5	1.540426	1860.316	0	11.38626
290.6	1.51368	1861.453	0	11.37531
290.7	1.486251	1862.588	0	11.36496
290.8	1.458084	1863.724	0	11.35539
290.9	1.429111	1864.859	0	11.34646
291	1.399266	1865.994	0	11.33836
291.1	1.368493	1867.13	0	11.33108
291.2	1.336753	1868.265	0	11.32473
291.3	1.303971	1869.396	0	11.31922
291.4	1.270044	1870.525	0	11.31474
291.5	1.234947	1871.654	0	11.31122
291.6	1.19866	1872.784	0	11.30879
291.7	1.161165	1873.913	0	11.30738
291.8	1.122447	1875.042	0	11.307
291.9	1.0825	1876.171	0	11.3077
292	1.041329	1877.301	0	11.3095
292.1	0.9989477	1878.43	0	11.31232
292.2	0.9553643	1879.559	0	11.31614
292.3	0.9105684	1880.688	0	11.3209
292.4	0.8645923	1881.818	0	11.32658
292.5	0.8175083	1882.952	0	11.33328
292.6	0.7694247	1884.087	0	11.34083
292.7	0.7204061	1885.222	0	11.34918
292.8	0.6705389	1886.358	0	11.35818
292.9	0.6199245	1887.493	0	11.36789
293	0.5686604	1888.628	0	11.37806
293.1	0.5168443	1889.764	0	11.38875
293.2	0.4645697	1890.904	0	11.39963
293.3	0.4119533	1892.045	0	11.41078
293.4	0.359083	1893.187	0	11.42218
293.5	0.3060291	1894.328	0	11.43351
293.6	0.2528763	1895.47	0	11.44485
293.7	0.1997237	1896.613	0	11.45617
293.8	0.1467329	1897.761	0	11.46736
293.9	0.09399515	1898.908	0	11.47824
294	0.04158598	1900.056	0	11.48879
294.1	-0.01043443	1901.203	0	11.49902
294.2	-0.06201123	1902.35	0	11.50872
294.3	-0.1130649	1903.502	0	11.51792
294.4	-0.163463	1904.656	0	11.5265
294.5	-0.2131071	1905.809	0	11.53457
294.6	-0.2619314	1906.963	0	11.54181
294.7	-0.3098921	1908.116	0	11.54838
294.8	-0.356945	1909.27	0	11.55402
294.9	-0.4030863	1910.423	0	11.5589
295	-0.4483038	1911.577	0	11.56286
295.1	-0.4925948	1912.73	0	11.56609
295.2	-0.5359542	1913.884	0	11.56852
295.3	-0.5783694	1915.041	0	11.57004
295.4	-0.6197874	1916.2	0	11.57078
295.5	-0.6602191	1917.36	0	11.57068
295.6	-0.6996422	1918.519	0	11.56979
295.7	-0.7380553	1919.679	0	11.5681
295.8	-0.7754933	1920.833	0	11.56555
295.9	-0.8120259	1921.987	0	11.56219
296	-0.8476718	1923.14	0	11.55821
296.1	-0.8824847	1924.294	0	11.55345
296.2	-0.9165159	1925.447	0	11.54808
296.3	-0.9498066	1926.601	0	11.54209
296.4	-0.9823957	1927.754	0	11.53557
296.5	-1.014318	1928.908	0	11.52851
296.6	-1.045635	1930.061	0	11.52099
296.7	-1.076398	1931.215	0	11.51295
296.8	-1.106659	1932.368	0	11.5046
296.9	-1.136502	1933.516	0	11.49591
297	-1.166019	1934.663	0	11.48699
297.1	-1.195286	1935.811	0	11.47785
297.2	-1.224387	1936.958	0	11.46857
297.3	-1.253377	1938.105	0	11.45924
297.4	-1.282304	1939.253	0	11.44993
297.5	-1.311219	1940.398	0	11.44065
297.6	-1.340237	1941.54	0	11.43149
297.7	-1.369425	1942.681	0	11.42248
297.8	-1.398832	1943.822	0	11.41371
297.9	-1.428517	1944.964	0	11.4052
298	-1.45854	1946.105	0	11.39705
298.1	-1.488961	1947.246	0	11.3893
298.2	-1.519845	1948.386	0	11.38199
298.3	-1.55132	1949.522	0	11.37511
298.4	-1.58346	1950.657	0	11.36887
298.5	-1.616308	1951.792	0	11.36324
298.6	-1.649901	1952.928	0	11.35829
298.7	-1.684283	1954.063	0	11.35408
298.8	-1.719491	1955.198	0	11.35048
298.9	-1.755553	1956.334	0	11.34767
299	-1.792483	1957.469	0	11.34564
299.1	-1.83029	1958.604	0	11.34435
299.2	-1.868983	1959.74	0	11.34389
299.3	-1.908573	1960.875	0	11.34412
299.4	-1.949056	1962.01	0	11.34514
299.5	-1.990414	1963.146	0	11.34697
299.6	-2.032638	1964.281	0	11.3495
299.7	-2.075717	1965.417	0	11.35276
299.8	-2.119657	1966.552	0	11.35661
299.9	-2.164431	1967.687	0	11.3612
300	-2.210001	1968.822	0	11.36639
300.1	-2.256331	1969.958	0	11.37223
300.2	-2.303371	1971.093	0	11.37867
300.3	-2.351066	1972.228	0	11.3856
300.4	-2.39934	1973.367	0	11.3931
300.5	-2.448074	1974.508	0	11.40093
300.6	-2.497203	1975.65	0	11.40904
300.7	-2.546635	1976.791	0	11.41746
300.8	-2.596291	1977.932	0	11.42607
300.9	-2.646113	1979.074	0	11.43471
301	-2.696044	1980.215	0	11.44333
301.1	-2.746007	1981.358	0	11.45197
301.2	-2.795851	1982.505	0	11.4605
301.3	-2.845479	1983.653	0	11.46886
301.4	-2.894838	1984.8	0	11.47697
301.5	-2.943895	1985.947	0	11.48475
301.6	-2.992627	1987.095	0	11.49215
301.7	-3.040987	1988.242	0	11.49918
301.8	-3.088915	1989.39	0	11.50578
301.9	-3.13636	1990.539	0	11.51197
302	-3.183219	1991.693	0	11.51766
302.1	-3.22945	1992.846	0	11.52275
302.2	-3.275036	1994	0	11.52729
302.3	-3.319966	1995.153	0	11.53122
302.4	-3.364227	1996.307	0	11.53451
302.5	-3.407807	1997.46	0	11.53731
302.6	-3.450696	1998.614	0	11.53941
302.7	-3.492884	1999.767	0	11.54097
302.8	-3.534387	2000.921	0	11.54189
302.9	-3.575209	2002.074	0	11.54218
303	-3.615328	2003.228	0	11.54204
303.1	-3.654745	2004.381	0	11.54121
303.2	-3.693476	2005.535	0	11.53986
303.3	-3.731531	2006.688	0	11.53787
303.4	-3.768915	2007.842	0	11.53544
303.5	-3.805638	2008.995	0	11.53237
303.6	-3.841721	2010.149	0	11.52887
303.7	-3.877202	2011.302	0	11.52476
303.8	-3.912097	2012.456	0	11.52028
303.9	-3.946427	2013.609	0	11.51537
304	-3.98022	2014.763	0	11.50997
304.1	-4.013517	2015.915	0	11.50423
304.2	-4.046424	2017.063	0	11.49809
304.3	-4.078977	2018.21	0	11.49172
304.4	-4.111224	2019.357	0	11.48515
304.5	-4.143234	2020.505	0	11.47834
304.6	-4.175064	2021.652	0	11.47135
304.7	-4.206743	2022.8	0	11.46433
304.8	-4.238303	2023.947	0	11.4573
304.9	-4.269798	2025.094	0	11.45028
305	-4.301312	2026.241	0	11.44322
305.1	-4.33298	2027.382	0	11.4363
305.2	-4.364865	2028.524	0	11.42953
305.3	-4.396988	2029.665	0	11.42298
305.4	-4.429371	2030.806	0	11.41674
305.5	-4.462028	2031.948	0	11.41077
305.6	-4.494992	2033.089	0	11.40516
305.7	-4.52831	2034.23	0	11.39987
305.8	-4.562048	2035.372	0	11.39493
305.9	-4.596257	2036.513	0	11.39031
306	-4.63095	2037.655	0	11.38624
306.1	-4.666162	2038.792	0	11.38266
306.2	-4.701984	2039.928	0	11.3795
306.3	-4.738452	2041.063	0	11.37689
306.4	-4.775588	2042.198	0	11.37486
306.5	-4.813404	2043.334	0	11.37345
306.6	-4.851923	2044.469	0	11.37266
306.7	-4.89116	2045.604	0	11.3724
306.8	-4.931115	2046.74	0	11.37286
306.9	-4.971782	2047.875	0	11.37387
307	-5.013134	2049.01	0	11.37533
307.1	-5.055111	2050.146	0	11.37746
307.2	-5.097658	2051.281	0	11.38012
307.3	-5.140735	2052.416	0	11.38325
307.4	-5.18434	2053.552	0	11.38686
307.5	-5.228458	2054.687	0	11.39054
307.6	-5.273038	2055.822	0	11.39476
307.7	-5.318016	2056.958	0	11.39939
307.8	-5.363348	2058.093	0	11.40432
307.9	-5.409031	2059.228	0	11.40949
308	-5.455077	2060.363	0	11.41497
308.1	-5.501482	2061.502	0	11.42048
308.2	-5.548045	2062.649	0	11.42623
308.3	-5.594638	2063.797	0	11.43215
308.4	-5.641181	2064.944	0	11.43799
308.5	-5.687605	2066.092	0	11.44366
308.6	-5.733846	2067.239	0	11.44914
308.7	-5.77986	2068.386	0	11.45466
308.8	-5.825657	2069.534	0	11.45981
308.9	-5.87128	2070.681	0	11.4647
309	-5.916742	2071.829	0	11.46938
309.1	-5.962024	2072.976	0	11.47392
309.2	-6.007104	2074.124	0	11.47825
309.3	-6.051953	2075.271	0	11.48231
309.4	-6.096537	2076.419	0	11.48614
309.5	-6.140816	2077.566	0	11.48974
309.6	-6.184742	2078.714	0	11.49301
309.7	-6.22828	2079.861	0	11.49593
309.8	-6.271395	2081.009	0	11.49844
309.9	-6.314032	2082.156	0	11.5005
310	-6.356154	2083.303	0	11.50242
310.1	-6.397785	2084.451	0	11.50374
310.2	-6.438969	2085.598	0	11.50455
310.3	-6.479723	2086.746	0	11.50499
310.4	-6.520018	2087.893	0	11.50507
310.5	-6.559818	2089.041	0	11.50471
310.6	-6.599092	2090.188	0	11.50404
310.7	-6.637869	2091.335	0	11.50296
310.8	-6.676187	2092.483	0	11.50135
310.9	-6.714071	2093.63	0	11.4994
311	-6.75152	2094.778	0	11.49705
311.1	-6.788515	2095.925	0	11.49434
311.2	-6.825033	2097.072	0	11.49136
